2955	19897
3041	13421
590	1923
989	16926
2739	13750
3471	1973
733	16286
3442	7206
629	17304
2376	16863
988	5573
3104	14961
3900	20288
1070	4234
2293	20559
81	15092
3336	6109
1192	14761
2516	1241
441	17494
5	8226
3120	2526
2774	17413
2766	12356
206	10746
3871	1014
1224	7913
156	7251
3565	7171
2795	16384
1383	10085
3886	6603
2579	20101
665	20959
1811	16217
1621	6099
606	1208
1796	13895
1545	16140
3812	4120
3154	13622
1847	2129
2104	1843
2410	7077
2194	11390
1221	4483
1889	5503
1469	18825
257	15438
1485	12138
3822	13858
635	12479
3698	6515
309	20214
1941	17383
1772	3670
2415	10792
493	1399
368	17378
3143	9625
3707	11515
2364	2215
3152	10844
3586	9961
1133	19864
3032	14640
541	174
2228	16933
359	19765
3168	9285
898	10787
842	4955
554	3815
2162	15690
1295	10382
1091	4672
941	19765
1504	20552
2304	10850
3105	5796
847	11631
1654	17532
1374	11910
688	10325
1340	5699
3722	12935
613	15757
377	4178
1121	7832
3006	15757
1226	6519
260	10429
637	19551
1905	3111
618	11102
1174	6654
3321	14432
1750	17181
3272	13611
3004	4827
1541	3035
1218	15324
343	6584
1572	10517
3333	6123
1115	1479
2207	12383
2885	11105
2689	4219
1933	11064
2412	6083
1498	2118
1177	12190
1369	19196
995	4021
709	9687
1034	11299
2407	6003
978	3492
3600	13552
3507	14258
745	13233
3921	2249
1963	11144
2937	20909
3878	19380
1055	14122
1645	16026
2746	12231
2432	20631
824	15293
3518	11531
3447	6665
362	11487
1465	14324
3736	7133
2917	13172
1396	18946
1599	10951
1979	17343
1772	13443
3625	7135
994	4540
1298	4309
596	20335
1135	9552
3276	2988
1917	8305
661	8119
2574	13549
2323	14119
1394	18004
1571	6298
938	2223
1906	2307
1318	18497
2096	20454
2598	2274
1206	9131
568	7461
2209	14575
592	8035
594	8780
647	20520
3202	3301
1052	8466
3160	20590
382	16817
826	12594
3060	2523
2280	12236
1089	4163
1968	18771
316	13865
124	5170
562	9432
100	4870
538	19914
29	17608
713	15556
3261	20879
2953	3427
1403	13772
2039	3259
731	18793
2702	9084
634	16751
1371	8253
2720	3500
1324	14951
1025	5267
66	8135
2018	1205
2656	6951
412	13076
1648	13984
2419	10228
2337	11008
294	2616
79	14633
1638	7230
1640	3820
2234	7933
1491	15278
1697	836
2783	19330
2272	19262
3828	7710
2912	19594
2802	17309
1209	3646
3349	11590
2816	4713
259	4129
2146	10812
613	19653
847	14530
1825	18517
3610	5149
1911	8192
3245	13288
3289	6765
3906	20870
3916	10238
1793	13432
563	8777
1079	3187
2712	18045
958	3982
3287	20379
1029	16113
1759	15809
3136	3530
891	5547
1225	7308
1257	1777
3667	16873
2208	11563
2726	10290
467	8565
2706	10829
15	18613
3297	20620
2282	1520
182	981
3612	12143
3572	13397
1995	3939
3120	20320
3386	11207
2278	7486
2205	19661
1848	19420
2218	10681
3195	16633
102	15902
759	2657
916	9731
2125	14957
1935	17776
1343	670
230	2612
3321	20440
3054	11416
688	15950
3896	3375
127	2640
3078	6696
2728	18894
3624	10682
576	19393
69	14663
77	14380
3205	2340
527	17091
2807	9900
986	16706
3574	14565
200	18176
2553	13257
2298	13905
1572	16572
3279	7523
1402	1718
731	20642
3433	9284
3110	15603
2768	8885
671	13779
3688	15247
2175	13144
2412	7264
1939	2550
2738	17001
3285	11547
25	9688
3545	13360
2903	11797
2719	6941
3541	18053
1669	14306
2809	5934
915	13764
3051	15419
3309	1996
2845	5206
210	11051
2308	20366
1894	5764
76	20160
2973	2515
145	18261
1884	15430
601	19378
921	7535
78	16620
1373	11736
2709	11000
1483	3390
3063	8350
2178	14211
1260	4735
3777	13167
249	14876
1946	2033
3671	8802
2905	14844
1472	3385
3204	4084
3153	3172
1478	5478
2655	10830
1003	2405
688	14775
3712	232
1644	15650
3301	6720
2237	6529
2686	3594
2114	1484
2141	3240
1312	2085
2544	15371
1504	1360
2315	6436
3725	3303
2599	20595
3917	8198
3555	14497
2444	14382
2036	2563
394	9733
1673	4245
1821	6688
313	6728
2762	18016
1041	2052
1907	1348
765	14701
1137	2502
3779	3258
2904	13663
2279	6671
2302	4392
2508	12348
68	18870
1612	20517
3881	4357
2537	16320
3184	3426
433	19841
2314	3026
3226	5623
1696	13254
3373	2949
513	18720
917	1921
2756	6360
1780	5482
1200	4186
423	5436
1121	17428
1046	11287
2598	7512
2462	6756
988	3518
2091	2817
1679	3835
1124	17283
3576	10016
3265	12492
2694	20349
1868	17624
953	12043
337	8001
997	19938
2653	8954
1803	65
1759	11327
2589	19199
1408	18807
3319	15804
2006	3494
1822	1995
3778	13424
1669	14938
1998	13702
2666	14933
1072	5484
2771	12558
1678	13517
1990	7090
1069	10007
959	7922
449	8567
914	11024
1853	5157
3813	5270
3306	8318
3144	16877
3573	11911
2931	11228
231	17561
3824	18662
1698	15577
3630	9638
1364	10010
1884	11885
447	1388
3412	3306
3806	677
1495	14267
3606	14469
3725	6751
941	15005
3848	15909
2658	2725
3204	8043
735	17903
520	2516
1393	20267
2381	579
3727	19994
652	4817
3863	5519
3841	18493
1346	9975
1712	16172
2182	13183
2274	3511
464	996
2158	16003
361	11447
481	18399
3092	1208
1944	13019
2749	605
472	2998
2400	16298
690	5106
147	12571
1236	3071
3274	5573
2774	4900
2638	17506
2050	3966
685	5479
1177	3025
3504	3035
1514	8586
3235	17331
3083	9932
3321	18984
469	3200
3610	18970
682	1732
1763	13880
3086	14383
2675	17433
2672	11451
3172	3153
188	1293
3257	17592
3642	9541
2301	5298
3565	18230
835	19422
292	16846
1148	7285
588	5378
2662	1525
211	13716
1831	19824
2951	20107
1590	15596
246	14399
41	3300
2423	69
609	9636
2895	15410
2386	16857
837	19249
1515	3476
3327	17974
2964	3183
3476	18246
3051	13791
3120	4195
1839	9788
3763	16125
75	1425
1300	13731
1695	10129
1614	530
3305	8758
705	10916
2778	16235
3165	8587
2483	2729
495	8669
442	11721
1705	19357
3332	19173
3123	15886
1154	10892
1166	11575
1869	13229
1966	4648
3708	576
3457	14818
3664	5500
2983	7884
823	17035
1320	19034
11	9933
2485	19906
3754	12654
2678	15541
2216	19668
1456	551
2994	453
1478	10773
3767	11838
471	12549
926	20231
3742	5328
3711	9446
1935	18762
16	13142
3574	1401
1929	12554
2408	20960
3537	18084
2784	16628
381	19505
3516	18466
659	7397
1430	18578
1194	9283
3504	7534
2315	15590
818	19623
1755	15406
3506	9024
796	18099
1758	16994
3521	11485
1689	5765
2612	14065
3227	2179
1548	2981
611	20899
1084	118
1313	5678
2568	10291
2515	573
2283	14882
934	3617
1661	11323
855	12442
1668	17144
161	8556
1234	9357
960	6946
597	9783
3790	3806
352	9601
2869	13777
3724	3869
1217	18285
602	18227
3261	16596
182	8776
3301	17894
2532	17181
1413	4439
3450	17260
1900	82
3401	14305
191	7835
1967	1886
3354	20018
1843	16695
519	670
730	16771
3145	11249
3204	18308
303	16183
1042	15032
1045	5558
2734	17511
363	9126
463	9656
2108	10842
261	18197
2569	16863
3322	11193
61	7174
1182	9345
48	13710
1375	6579
648	1002
637	12731
1819	9615
2961	1443
912	18983
2151	913
2685	12904
3673	18507
84	15755
478	4736
2580	6432
2483	325
1661	4046
2622	15392
2866	15483
2027	1016
994	3414
3896	2739
276	16804
301	16397
2249	17443
3544	15989
723	11098
3457	4200
1831	19931
1690	18916
2001	5225
2280	5892
564	14166
395	10843
1227	8942
1574	10351
3114	19874
979	19565
1740	11126
2034	4083
763	16387
2746	17903
3335	3791
2307	6457
885	16944
2666	14811
3346	6265
1430	14542
2772	18065
3772	1465
1018	5817
61	16362
2994	5470
873	9655
3819	20580
720	19484
1777	16080
1207	9166
1028	16730
2858	13555
1245	11071
3399	9827
2074	11214
3629	9071
2231	16532
1132	9643
2248	3857
2897	16107
1473	20122
2085	11994
2545	18189
2373	1175
1993	5809
1431	12072
3907	14914
1169	4860
3012	7500
3498	15927
728	13283
88	14728
2671	8287
2739	6449
1223	11667
118	7007
1335	4157
1438	11599
1498	16148
1102	14088
1120	431
2779	14489
2363	9973
790	15260
1663	19982
704	9045
225	5265
1456	20832
1408	12740
2522	6675
3217	17356
3014	9770
2238	8208
3269	17590
413	12893
2501	8645
2990	13670
1756	13251
3172	12415
2409	6536
366	1786
224	16347
1331	3042
859	7273
3411	5429
9	2171
3365	15960
3016	11816
1095	9228
2730	16721
1332	6366
221	18385
1993	10979
27	13857
206	16055
3222	17772
1426	4644
3923	4234
1204	8745
1833	2942
479	14670
3820	15908
2933	10953
2246	15229
109	20450
185	4516
3538	19167
3794	5909
480	2128
1591	18354
3591	11928
1196	6799
732	15830
2621	16511
2672	8532
2446	18106
408	2554
2989	8575
3069	1217
3327	1728
1034	18001
3200	15747
3465	3132
281	6424
3705	12766
3182	1080
3373	15700
648	2364
626	16631
2938	8093
2629	9325
1979	12701
3052	15790
3013	18185
1102	834
3882	9819
389	18666
723	17133
2340	4374
1768	12322
815	9520
2161	16912
1145	17238
579	11395
1320	9430
942	11746
3274	1680
700	1001
1069	3180
963	1633
3866	8267
3771	16027
446	22
614	18694
934	5313
1023	6868
1394	4473
2686	14636
1145	12647
1552	12020
977	11883
770	14111
3912	10825
2611	9478
470	5168
2326	15942
3410	14394
2959	12616
3181	13565
3120	1798
3578	5578
923	17315
1030	12294
2570	41
1009	16252
2261	13253
3818	12237
3312	2217
1759	9079
2762	7431
3330	20542
1596	3168
400	11358
3214	4796
1987	4284
3056	3647
102	13254
991	19121
2994	12508
3111	5358
1031	898
1697	10984
3536	15079
3657	18483
1935	8365
3221	3017
273	20594
2838	15676
639	8437
1818	16861
3166	7765
1389	20970
1975	2130
2096	18170
1900	7362
1820	17207
1885	6656
1244	14619
248	749
2757	16402
3515	17400
2084	20927
1273	7018
119	12598
2934	1412
1760	367
2219	17051
1168	19476
2722	8365
1760	16574
849	7386
3237	10855
970	11914
2290	17586
328	11096
137	15168
2670	13025
1099	20060
3096	16728
3056	20906
1231	2472
1557	16703
453	3566
1471	11062
2015	2908
1069	19534
2792	15398
1700	14714
2831	18821
259	4234
3088	16555
1950	12701
1454	805
1128	7919
397	16983
90	7456
546	11738
2003	4704
3776	14023
1070	10355
3299	11298
2726	19142
2692	8654
593	15099
2551	20292
3290	10717
2624	19396
3395	16661
1499	17530
3283	9044
1684	18691
432	15685
2214	2439
2610	15642
3637	9185
1391	9352
375	6311
1916	8525
875	20586
1648	19048
333	6891
3685	18437
1276	12953
3130	6460
745	11873
1051	3564
2647	14794
973	7017
235	2349
2029	11811
1191	6748
66	10552
191	16973
3156	6133
1489	2596
1651	1672
3151	20185
1535	4062
2802	4504
639	12408
624	3252
823	17182
2584	8891
1595	1531
1576	17564
1087	6317
2533	6915
1833	7453
1037	13130
3599	9543
3293	16224
1887	5736
40	18594
3318	19562
368	11808
1623	11835
2062	6251
2634	6648
849	8020
2756	11653
3410	18910
3907	20959
3903	18329
759	13546
588	14135
1031	15978
2219	3013
1662	12313
494	6512
1345	5801
2719	17268
79	15993
311	12030
2926	8847
1706	20058
1938	17405
872	389
3421	2373
525	16465
3074	8331
2553	6121
2253	2425
500	495
959	526
1113	20530
3076	15225
2137	18790
2635	10986
3394	12212
1731	3119
627	18936
750	20831
3764	3581
252	20053
2288	12477
1906	9212
2253	11666
139	6119
2415	13212
2482	816
1091	9089
459	2658
266	12704
1248	10039
3152	6085
2719	10391
805	7109
154	11268
2982	3342
748	1410
1832	9804
3798	13948
707	1015
2844	13507
815	11633
533	6183
2547	3031
2169	17097
3026	10265
3688	2149
3320	433
3486	19204
74	8548
3609	16999
1496	19674
3456	19908
556	13806
3013	16182
133	19646
3787	10811
936	14474
1361	7124
944	11845
840	18648
2434	17409
1755	20935
704	17014
1616	15168
1964	19341
3846	13747
198	20986
1797	8854
743	10787
1392	17545
3847	20815
1567	1694
529	16931
1681	2418
1394	18171
477	13161
344	15473
844	7124
681	12624
3605	10570
560	1772
1300	14823
538	20189
3083	15604
1748	8292
1279	371
1389	15749
2066	9057
2515	19338
3482	18628
2509	5558
1240	19951
1444	3657
2894	16864
2425	8199
1523	18306
3030	19302
3047	15192
1245	708
536	383
2032	10130
934	19049
756	8317
2072	11099
74	11696
439	3561
3644	6244
2643	19017
1922	12699
810	16
2069	7374
1629	7749
912	15022
921	5724
160	13596
3733	5031
1464	13145
430	260
2825	17409
779	18861
670	3578
1504	5433
2070	5600
645	8578
1777	19247
1827	3154
3110	1142
1993	16137
1507	13501
2706	2660
2205	8114
2244	17348
2848	18150
3309	1407
1380	10790
1111	6340
2453	5977
1750	6629
3867	19348
2565	5080
3290	16990
2240	12038
529	15932
931	2764
3164	12346
3344	1414
293	1439
2142	6769
2467	4399
2011	7776
905	12784
2957	1472
1256	13562
2895	7847
2208	11719
3823	10456
2156	9313
3499	6865
3848	4469
1486	18058
3395	14361
635	20302
3017	13595
423	16880
700	11879
858	13508
1983	19489
953	6259
2867	9885
2047	17267
3153	15728
728	16278
2338	16932
397	8202
98	17896
2340	4769
1413	14424
2042	9303
1097	7046
482	13574
1991	10573
2559	15486
1385	17580
3170	6068
3716	16582
3855	13815
2750	16918
1168	7879
733	1752
1359	7781
307	8499
1008	6316
3469	1454
3718	15121
2855	7739
2399	6769
3801	3698
3048	6902
2522	17658
3605	18159
322	2294
2048	3901
2176	3566
959	4093
274	13379
1474	2508
47	13411
1182	17323
3434	11878
1355	5396
2578	15334
2482	6407
3142	982
3009	1000
3396	17564
1680	1407
1897	5509
621	13174
3363	15864
2009	19376
1373	657
3590	13056
1627	4268
2218	1403
453	18068
206	2099
2284	1661
1921	20480
63	5260
359	14864
302	15428
107	14990
3443	18169
2054	12608
3445	2295
3755	10443
1468	12422
811	7799
3281	4641
3032	999
2245	15959
1153	4312
3040	20450
1689	12063
722	7155
1763	8003
895	15485
2683	10576
3525	8585
3781	12233
1587	2273
857	2068
1985	16884
2465	20239
3139	10635
1078	19704
716	19469
2448	10919
2280	5322
3261	20328
156	6279
878	8232
2512	17496
3809	12229
2619	13765
3751	15905
1983	4546
3017	16298
688	11938
2956	20522
705	9088
1999	4661
2330	8269
3527	19045
135	17025
2486	431
2184	7212
1515	16561
989	9474
3010	20838
2186	3592
1622	1541
391	19830
2330	1745
886	16916
723	11257
792	840
671	1819
993	898
1474	8070
3179	8083
435	617
356	19955
3177	5997
2242	12026
2414	12367
3238	1161
305	17763
1488	7003
3849	9854
3274	8379
1670	20756
1120	2787
2904	10709
648	13557
366	19759
2181	10424
3354	19852
3671	14611
3738	1442
1693	17077
1644	6321
2090	14231
3062	13458
3684	2223
2907	16827
609	19763
83	4577
244	15558
679	15610
752	11474
2257	19492
642	6005
1336	15056
3856	10787
1038	18936
2212	11300
1424	6857
1656	14825
2568	2208
3447	12743
3840	14468
3199	19749
316	9609
3369	13982
3068	2474
629	4373
1227	7305
1427	15365
521	14668
2754	4893
3059	5209
3258	15863
3552	16024
2138	20317
2703	15030
2213	17296
948	3036
351	12087
1871	6075
3527	6041
1258	15391
1927	13719
1151	179
2066	7025
2827	9039
3584	3443
1692	12654
2760	11610
1836	15100
1664	5720
3468	1101
2481	16407
1381	20222
556	12717
3475	46
3202	20023
851	5202
2921	4335
111	5908
185	8649
1200	18726
1579	2575
2706	17869
3748	8052
3598	12466
611	13508
3823	17947
1083	8917
3581	12941
2238	10074
2634	17473
1931	10883
2160	3249
816	6685
1357	12920
2592	366
2628	14123
2748	3831
3856	5115
992	10216
3169	15393
267	10095
1413	7114
2376	4574
665	20805
3130	15196
1899	4307
868	7484
3517	5400
2312	16662
2191	12115
2080	12901
1278	13458
2324	11927
526	15092
2811	1456
2860	4799
589	13368
1978	14584
2803	16375
2116	5309
80	2433
1416	8060
3860	17703
1448	8631
2713	2168
432	1957
1874	20347
3843	5627
3272	7411
1341	6462
2295	13921
1301	9048
1345	7080
956	3835
3418	1808
79	2356
3463	2280
3249	17441
2271	5885
1422	18243
1880	17464
159	14899
2611	19015
1867	11362
939	4503
185	5119
3294	17305
3141	4836
910	15363
1959	18702
695	15876
2741	8810
1693	6425
3434	3383
336	1742
496	16434
3315	20167
1480	16621
3522	13200
1583	4663
432	10806
1129	14639
385	7734
2025	11533
2460	18129
835	8807
2788	11460
3755	3399
3282	5529
3098	13554
1705	17376
3818	20222
531	701
1643	16762
1871	13396
218	7454
731	12430
3722	14114
1755	3038
1002	12846
488	13781
3322	16693
3899	18062
2183	4223
2261	746
3258	16294
2720	15134
3062	9869
2547	2789
1110	9366
472	8568
2718	14891
768	20659
1431	16454
1270	11585
361	6971
3521	16257
1495	11567
2099	14193
2388	16909
3272	1762
3879	6701
760	13224
784	2672
3579	6963
2512	13863
2678	20155
3317	15352
255	17744
565	19345
674	117
395	10104
987	593
1495	7014
3894	16190
1366	13728
2429	20282
1188	14835
3102	8510
2017	10432
2024	12082
963	18804
953	14581
3877	15395
633	2429
3208	7921
579	19005
230	18162
546	17755
1830	4242
2912	11173
567	14255
1322	9443
2697	4546
341	9657
2340	14799
2315	6666
1920	668
3328	10930
3782	14149
1307	6741
600	8958
3235	12094
3494	1666
447	13367
1247	3350
2775	1391
392	5502
2330	20218
1074	3467
97	6473
2723	19426
2868	13415
2241	1734
3052	3874
1366	20118
2209	1025
1518	6843
1661	6317
433	20319
2046	2861
1290	7308
1340	17987
2150	8416
3535	2230
1092	4546
2866	17847
1494	15598
2224	5701
653	6220
1773	2440
991	17167
3877	9129
1637	8759
3694	20823
2418	11214
3268	6437
634	3204
2558	5298
1468	13741
1014	89
3158	7450
567	7618
2238	4966
549	20415
1694	8635
454	11086
1998	12431
3016	13195
3743	14605
2858	8481
123	18953
3158	13358
1136	2092
828	14426
1137	3518
3224	6107
907	19847
3902	15553
3375	6132
3046	15267
645	13036
2909	9879
2958	6588
1027	8281
1625	14372
3521	9747
591	4354
3678	16804
173	11340
367	19520
3501	3340
2480	2281
417	14900
144	17545
1270	8436
803	14746
1359	4278
1749	5769
3028	17924
938	1076
2776	7242
2311	13107
3244	9224
1453	6521
2614	144
77	10081
1688	11961
400	542
2633	20656
45	5070
1869	15741
1651	3155
370	1417
785	14658
727	157
1943	18953
51	8605
2820	8819
868	11473
3740	14840
2914	19045
1456	9727
3502	17922
24	7405
1193	17193
1086	14122
3300	9866
1960	13136
1849	9548
937	11486
796	9441
2425	3305
495	17952
181	5674
414	20204
1854	18613
2920	19721
2931	10228
2912	14281
2319	2136
3231	9479
2140	6321
3574	8828
2541	5515
98	5415
3829	15888
2971	7863
2967	967
2018	6106
1515	9230
3492	14253
2799	1907
3722	5719
2004	14741
3390	10401
1867	20568
2796	30
3042	10445
3723	18671
936	1436
3826	7946
3042	11601
2366	11603
31	20609
2237	5450
887	1609
3192	20793
549	15193
1996	8204
416	8090
1047	6134
494	11390
2699	2970
3190	15426
698	15416
3432	16779
740	10298
3211	14369
1021	9806
1957	4283
1307	13498
2811	11106
2195	20924
737	4584
6	17439
431	5276
1701	3634
638	20655
3529	10958
415	20517
3392	1061
110	11113
2008	17449
3702	10728
1065	20540
11	1096
2101	8974
923	11294
3733	12093
2592	19705
3849	16511
2824	8951
42	1904
24	17554
3787	5952
3153	18463
3505	13264
463	18447
3850	5334
675	4793
2319	6220
3759	5268
1634	2233
1169	8227
2316	2481
2800	2952
1596	8649
2321	17575
1890	10098
2247	15559
2577	7243
1191	9033
2615	12608
1416	10255
1577	17854
316	1818
3671	15484
359	10636
1863	17654
3808	11870
376	10078
1505	9127
1872	14662
3586	2386
49	5590
2294	14155
1206	16090
3589	19256
158	11339
479	6844
3199	9643
617	3180
2703	12326
24	684
938	16484
287	4388
2233	6216
3354	4639
842	4975
157	19112
647	6213
3664	19065
3556	12758
938	2752
3692	9397
349	12203
3161	12487
2642	8063
192	6319
221	6333
3644	4617
3497	20572
287	6744
3319	6523
1326	20477
623	125
170	3548
1184	4463
1309	16976
641	3179
2331	18675
280	2092
778	6025
840	1232
2238	13767
1745	7603
181	20286
1305	6625
2835	5814
771	9122
3488	14498
2720	14189
2243	17106
1591	14885
2173	4446
1547	5879
3106	9204
2076	15926
1844	14207
1817	3480
2449	10032
1796	10845
986	310
1646	18256
2516	2503
3721	1974
3389	9723
892	2113
1796	5989
1379	12200
3178	16319
424	19420
1912	14203
2605	4594
174	19619
1110	11908
594	7774
492	15874
2712	19728
1622	2030
3126	315
522	13194
2566	16551
311	6162
2079	15023
3622	18302
2493	6784
290	18399
2054	14684
1975	4611
1706	8202
2880	8097
2477	1356
3300	13476
2430	17835
2791	20417
1124	17178
2052	11583
3018	11435
1030	14798
3137	7932
781	16644
2771	13829
3897	12703
2263	10053
130	1868
108	2226
1074	6809
2761	10795
137	2137
3694	4239
1224	15260
641	9295
200	18909
3549	12258
2893	6079
394	4678
3167	7723
2487	16047
567	8740
3358	16201
830	14786
3820	5669
3619	1793
3540	5059
302	17964
1408	10230
1020	2130
3905	12732
3468	14944
2933	18476
169	2962
1933	17958
3827	8232
3786	188
1814	4519
2415	6493
695	15341
3907	2910
947	7847
1813	20966
1931	18971
2436	5096
217	6090
2572	16722
1937	11424
1935	1926
822	15317
3757	5734
1214	17192
594	20907
2813	18890
2336	17510
3888	878
3626	8511
2935	10756
2415	5280
3134	16468
2087	9313
2370	14377
3590	10009
3552	18090
134	9451
3112	10890
1069	638
1670	15646
1603	2901
486	16430
1770	8298
848	16363
747	6679
1782	3227
1025	14358
3879	3529
2376	12129
111	4436
3917	5157
3098	707
3549	11349
2345	7631
2258	1529
3518	9488
560	7198
55	7598
341	5830
1788	3661
3838	3322
2981	1401
2903	61
46	841
2933	20107
3015	6873
3731	2732
2149	19829
2963	17913
721	15058
1951	4756
3804	10896
3919	3365
1415	3626
1727	20844
2258	10400
3879	4352
3665	19540
1353	17030
1663	3985
700	11945
3804	14693
2816	7830
3135	16032
1070	3843
2651	11713
1504	16702
1953	16799
1875	18366
3299	6786
2247	14828
54	7563
97	16788
3532	4958
1110	20751
3074	12341
3192	19555
1083	20441
3862	1523
438	17715
856	2735
718	19256
1779	14325
2928	10839
2811	15461
1169	16713
2614	5442
1068	3342
3782	11554
2305	11194
2742	3734
383	13670
1596	3762
1484	19703
1407	6205
1336	3653
11	8306
260	12142
3702	14745
2915	11327
2435	1745
3210	4670
1021	3193
573	7608
948	4961
3423	16264
3126	16423
3831	12468
1553	15382
2667	11613
101	3894
2449	8153
778	8786
1778	813
1222	8556
1262	12899
1066	318
2692	19449
1859	4987
1058	8803
1566	12956
2441	12818
3307	10838
578	20283
352	2314
1794	3833
2936	5996
267	6124
2457	1240
1063	5024
1082	15187
3617	3895
2179	15274
3752	1447
3348	4181
2087	5190
1383	4587
1928	4201
1749	15800
199	13884
1573	19038
2205	16363
420	18621
1111	7675
3866	2723
1807	3924
630	8460
2944	3189
2461	11694
3145	7550
1757	18137
3689	2109
2376	12581
3498	14603
1690	5372
3480	14666
3272	3719
3504	77
1716	19693
1212	7181
1653	8405
43	18081
9	1546
984	12025
2257	2459
2930	1802
700	13300
1436	2106
2217	4246
2145	8409
1759	12834
3593	14404
1597	2638
1408	19968
2083	17054
1112	19262
3757	18737
2065	16528
1005	2610
2299	1897
309	11719
1797	9742
1370	938
3314	3000
3777	19987
2368	7882
1935	14401
2509	2917
2750	11811
3099	8201
2934	10845
3265	7599
1465	10053
1548	16241
1352	15047
3772	18906
664	1878
1276	5151
1582	11258
644	6554
1380	19474
2851	17769
2330	4908
3548	13934
1789	6474
3868	13492
1224	3019
2453	14985
945	6591
2168	4924
3287	18860
1867	5635
2601	18515
2088	1681
3465	19396
955	11268
2615	20611
1614	2398
3239	5757
3554	17161
1594	15200
378	6417
1356	12783
2328	2226
656	5080
1457	12944
3408	17837
2502	3333
3258	17579
2761	12331
2294	2571
3301	5198
3511	18162
2758	11198
1678	15507
1880	7575
871	2942
3731	17957
3367	10431
2425	12352
2063	4596
549	12598
2098	790
1917	18437
1284	8524
2470	4738
942	3358
2566	6742
2391	6403
229	9294
1992	7945
3373	9814
1158	4113
611	6488
2575	10327
1617	1502
1843	14732
2867	18944
1541	7137
3145	3845
2540	293
415	13951
3759	10228
1279	17250
243	3722
1311	15343
2530	6379
3562	6457
3682	15575
3542	2730
2028	3980
3503	20546
3340	18772
1801	9211
512	17911
266	10469
1524	20260
1336	4811
2021	912
1446	8280
3617	17705
2749	18021
1017	7890
1720	11416
184	13535
1986	17569
3229	11479
2284	8362
3044	20471
2484	12814
2671	8181
1814	11258
3422	11338
1359	4903
1867	6617
1974	5454
625	12147
3409	8055
3356	7251
3280	14856
3117	11761
1611	11626
3596	18004
599	18703
1620	11370
1422	13229
1681	15881
2552	18653
2694	2023
275	15850
764	12951
2055	19330
1994	9987
1299	416
28	1689
1523	4522
941	2024
3748	13043
1346	7069
